# Columns:
# 1: wavelength (nm)
# 2: intensity (arbitrary units)
# 3: description (ionic species)
# 4: status (bitmask)
# 5: transition
# 6: source reference
#
# Status bitmask elements:
# GOOD=0: Line is good
# NOT_VISIBLE=1: Line is not typically visible in PFS (maybe too faint)
# BLEND=2: Line is blended with other line(s)
# SUSPECT=4: Line is of suspect quality
# REJECTED=8: Line has been rejected from use in PFS
# BROAD=16: Line is broader than normal
# DETECTORMAP_USED=32: Used for fitting detectorMap
# DETECTORMAP_RESERVED=64: Reserved during fitting detectorMap
# SKYSUB_USED=128: Used for 2d sky subtraction
#
624.34127            1.00    OH           0 9-3_R2e(0.5)   4
624.34157            1.00    OH           0 9-3_R2f(0.5)   4
624.52732            1.00    OH           0 5-0_P1e(4.5)   4
624.54653            1.00    OH           0 5-0_P1f(4.5)   4
624.96854            1.00    OH           0 9-3_R1e(5.5)   4
624.97754            1.00    OH           0 9-3_R1f(5.5)   4
625.86308            1.00    OH           0 9-3_Q2f(0.5)   4
625.87128            1.00    OH           0 9-3_Q2e(0.5)   4
625.96801            1.00    OH           0 9-3_Q1f(1.5)   4
625.97051            1.00    OH           0 9-3_Q1e(1.5)   4
626.34531            1.00    OH           0 5-0_P2f(4.5)   4
626.35241            1.00    OH           0 5-0_P2e(4.5)   4
626.43963            1.00    OH           0 9-3_Q2f(1.5)   4
626.45364            1.00    OH           0 9-3_Q2e(1.5)   4
626.69010            1.00    OH           0 9-3_Q1f(2.5)   4
626.69940            1.00    OH           0 9-3_Q1e(2.5)   4
627.00038            1.00    OH           0 5-0_P1e(5.5)   4
627.02739            1.00    OH           0 5-0_P1f(5.5)   4
627.39519            1.00    OH           0 9-3_Q2f(2.5)   4
627.41079            1.00    OH           0 9-3_Q2e(2.5)   4
627.72208            1.00    OH           0 9-3_Q1f(3.5)   4
627.74338            1.00    OH           0 9-3_Q1e(3.5)   4
627.97965            1.00    OH           0 9-3_P2e(1.5)   4
627.98575            1.00    OH           0 9-3_P2f(1.5)   4
628.91460            1.00    OH           0 9-3_P1e(2.5)   4
628.92010            1.00    OH           0 9-3_P1f(2.5)   4
629.96208            1.00    OH           0 9-3_P2e(2.5)   4
629.96688            1.00    OH           0 9-3_P2f(2.5)   4
630.86132            1.00    OH           0 9-3_P1e(3.5)   4
630.87252            1.00    OH           0 9-3_P1f(3.5)   4
632.31381            1.00    OH           0 9-3_P2e(3.5)   4
632.31541            1.00    OH           0 9-3_P2f(3.5)   4
633.14973            1.00    OH           0 9-3_P1e(4.5)   4
633.16834            1.00    OH           0 9-3_P1f(4.5)   4
635.02714            1.00    OH           0 9-3_P2f(4.5)   4
635.03024            1.00    OH           0 9-3_P2e(4.5)   4
635.79244            1.00    OH           0 9-3_P1e(5.5)   4
635.81985            1.00    OH           0 9-3_P1f(5.5)   4
638.10316            1.00    OH           0 9-3_P2f(5.5)   4
638.11247            1.00    OH           0 9-3_P2e(5.5)   4
638.80015            1.00    OH           0 9-3_P1e(6.5)   4
638.83766            1.00    OH           0 9-3_P1f(6.5)   4
641.54929            1.00    OH           0 9-3_P2f(6.5)   4
641.56579            1.00    OH           0 9-3_P2e(6.5)   4
642.18306            1.00    OH           0 9-3_P1e(7.5)   4
642.23187            1.00    OH           0 9-3_P1f(7.5)   4
645.37432            1.00    OH           0 9-3_P2f(7.5)   4
645.39922            1.00    OH           0 9-3_P2e(7.5)   4
645.95187            1.00    OH           0 9-3_P1e(8.5)   4
646.01289            1.00    OH           0 9-3_P1f(8.5)   4
646.52913            1.00    OH           0 6-1_R1f(3.5)   4
646.53243            1.00    OH           0 6-1_R1e(3.5)   4
646.55794            1.00    OH           0 6-1_R1f(4.5)   4
646.55964            1.00    OH           0 6-1_R1e(4.5)   4
646.66566            1.00    OH           0 6-1_R2e(3.5)   4
646.67087            1.00    OH           0 6-1_R2f(3.5)   4
646.76149            1.00    OH           0 6-1_R2e(2.5)   4
646.76539            1.00    OH           0 6-1_R2f(2.5)   4
646.77229            1.00    OH           0 6-1_R1f(2.5)   4
646.77579            1.00    OH           0 6-1_R1e(2.5)   4
